2023-05-02,13:03:41,3.6,17.04,-99.89,12.7,"19 km al NORTE de ACAPULCO, GRO ",2023-05-02,19:03:41,verificado
2023-05-02,13:09:24,2.5,20.3,-99.02,13.5,"9 km al NOROESTE de ACTOPAN, HGO ",2023-05-02,19:09:24,verificado
2023-05-02,13:14:17,3.8,16.46,-95.14,30.8,"12 km al SUROESTE de CD IXTEPEC, OAX ",2023-05-02,19:14:17,verificado
2023-05-02,13:42:15,3.8,16.97,-95.8,5.1,"72 km al ESTE de TLACOLULA, OAX ",2023-05-02,19:42:15,verificado
2023-05-02,13:45:12,3.4,26.04,-99.89,5.6,"29 km al NORESTE de CIENEGA DE FLORES, NL ",2023-05-02,19:45:12,verificado
2023-05-02,13:57:16,3.4,17.39,-94.98,128.0,"54 km al SUR de SAYULA DE ALEMAN, VER ",2023-05-02,19:57:16,verificado
2023-05-02,14:07:48,3.2,19.54,-102.33,5.1,"9 km al NORESTE de PERIBAN, MICH ",2023-05-02,20:07:48,verificado
2023-05-02,14:51:09,3.7,17.26,-101.14,49.5,"34 km al SURESTE de PETATLAN, GRO ",2023-05-02,20:51:09,verificado
2023-05-02,14:59:59,3.6,16.07,-97.26,8.4,"19 km al NORESTE de RIO GRANDE, OAX ",2023-05-02,20:59:59,verificado
2023-05-02,15:26:10,3.4,30.62,-114.44,5.0,"59 km al SURESTE de SAN FELIPE, BC ",2023-05-02,21:26:10,verificado
2023-05-02,16:35:03,3.3,19.23,-103.81,79.9,"4 km al NORTE de COQUIMATLAN, COL ",2023-05-02,22:35:03,verificado
2023-05-02,16:47:12,3.5,16.22,-98.08,9.3,"14 km al SUR de PINOTEPA NACIONAL, OAX ",2023-05-02,22:47:12,verificado
2023-05-02,17:13:26,2.1,19.55,-102.44,8.0,"5 km al NOROESTE de PERIBAN, MICH ",2023-05-02,23:13:26,verificado
2023-05-02,17:22:59,3.2,17.61,-101.16,14.3,"14 km al NORESTE de PETATLAN, GRO ",2023-05-02,23:22:59,verificado
2023-05-02,18:27:35,4.1,24.78,-109.13,16.4,"110 km al SUROESTE de G LEYVA SOLANO (BENITO JUAREZ), SIN ",2023-05-03,00:27:35,verificado
2023-05-02,19:24:38,3.7,16.0,-97.58,16.8,"15 km al OESTE de RIO GRANDE, OAX ",2023-05-03,01:24:38,verificado
2023-05-02,19:32:22,3.9,18.76,-104.56,13.1,"41 km al SUROESTE de MANZANILLO, COL ",2023-05-03,01:32:22,verificado
2023-05-02,19:51:07,4.1,18.74,-104.53,16.1,"41 km al SUROESTE de MANZANILLO, COL ",2023-05-03,01:51:07,verificado
2023-05-02,19:57:22,3.6,16.83,-95.27,6.8,"25 km al OESTE de MATIAS ROMERO, OAX ",2023-05-03,01:57:22,verificado
2023-05-02,19:59:18,3.4,19.37,-104.41,61.6,"22 km al NORESTE de CIHUATLAN, JAL ",2023-05-03,01:59:18,verificado
2023-05-02,20:04:31,3.4,15.51,-94.87,16.2,"82 km al SURESTE de SALINA CRUZ, OAX ",2023-05-03,02:04:31,verificado
2023-05-02,20:07:45,3.4,18.13,-103.29,9.0,"72 km al SUR de COALCOMAN, MICH ",2023-05-03,02:07:45,verificado
2023-05-02,20:15:27,2.7,20.2,-99.1,5.0,"10 km al SURESTE de PROGRESO, HGO ",2023-05-03,02:15:27,verificado
2023-05-02,20:47:43,3.5,16.72,-94.05,125.7,"35 km al OESTE de CINTALAPA, CHIS ",2023-05-03,02:47:43,verificado
2023-05-02,21:25:35,3.2,16.33,-98.22,6.0,"18 km al OESTE de PINOTEPA NACIONAL, OAX ",2023-05-03,03:25:35,verificado
2023-05-02,21:32:49,3.8,16.07,-97.53,10.3,"13 km al NOROESTE de RIO GRANDE, OAX ",2023-05-03,03:32:49,verificado
2023-05-02,22:04:06,4.0,16.49,-95.16,5.0,"10 km al SUROESTE de CD IXTEPEC, OAX ",2023-05-03,04:04:06,verificado
2023-05-02,22:10:54,3.2,16.96,-97.49,25.5,"40 km al SURESTE de H TLAXIACO, OAX ",2023-05-03,04:10:54,verificado
2023-05-02,22:34:50,3.8,15.62,-94.21,57.5,"71 km al SUROESTE de TONALA, CHIS ",2023-05-03,04:34:50,verificado
2023-05-02,22:50:24,3.3,16.06,-97.16,31.5,"23 km al NOROESTE de PUERTO ESCONDIDO, OAX ",2023-05-03,04:50:24,verificado
2023-05-02,23:02:40,3.2,16.63,-98.46,21.8,"8 km al SUROESTE de OMETEPEC, GRO ",2023-05-03,05:02:40,verificado
2023-05-02,23:10:56,3.8,16.01,-93.96,98.7,"24 km al SUROESTE de TONALA, CHIS ",2023-05-03,05:10:56,verificado
2023-05-02,23:59:29,4.0,16.17,-97.55,10.0,"21 km al NOROESTE de RIO GRANDE, OAX ",2023-05-03,05:59:29,verificado
2023-05-03,00:03:19,3.7,17.06,-94.15,143.1,"61 km al NOROESTE de CINTALAPA, CHIS ",2023-05-03,06:03:19,verificado
2023-05-03,00:34:23,3.6,15.86,-99.23,15.9,"105 km al SUR de SAN MARCOS, GRO ",2023-05-03,06:34:23,verificado
2023-05-03,00:39:48,3.8,18.05,-100.04,56.6,"39 km al SUROESTE de TELOLOAPAN, GRO ",2023-05-03,06:39:48,verificado
2023-05-03,00:41:40,3.7,15.58,-94.93,78.5,"72 km al SURESTE de SALINA CRUZ, OAX ",2023-05-03,06:41:40,verificado
2023-05-03,00:51:13,4.0,15.29,-94.82,17.0,"106 km al SURESTE de SALINA CRUZ, OAX ",2023-05-03,06:51:13,verificado
2023-05-03,01:19:14,3.7,16.91,-94.27,126.8,"63 km al NOROESTE de CINTALAPA, CHIS ",2023-05-03,07:19:14,verificado
2023-05-03,01:40:33,3.9,15.06,-94.13,57.2,"120 km al SUROESTE de TONALA, CHIS ",2023-05-03,07:40:33,verificado
2023-05-03,01:43:12,4.0,18.64,-103.93,6.6,"31 km al SUR de TECOMAN, COL ",2023-05-03,07:43:12,verificado
2023-05-03,02:03:45,4.5,27.67,-111.6,10.0,"75 km al SUROESTE de H GUAYMAS, SON ",2023-05-03,08:03:45,verificado
2023-05-03,02:17:55,3.4,17.44,-94.65,138.4,"58 km al SUR de JALTIPAN DE MORELOS, VER ",2023-05-03,08:17:55,verificado
2023-05-03,02:42:55,3.7,17.04,-93.95,160.7,"45 km al NOROESTE de CINTALAPA, CHIS ",2023-05-03,08:42:55,verificado
2023-05-03,02:44:25,3.3,16.19,-97.6,34.2,"26 km al NOROESTE de RIO GRANDE, OAX ",2023-05-03,08:44:25,verificado
2023-05-03,03:27:37,3.3,31.14,-115.6,14.3,"59 km al NORESTE de VICENTE GUERRERO, BC ",2023-05-03,09:27:37,verificado
2023-05-03,03:30:35,3.5,30.77,-116.32,10.0,"32 km al OESTE de VICENTE GUERRERO, BC ",2023-05-03,09:30:35,verificado
2023-05-03,03:35:36,3.5,27.39,-111.46,16.3,"80 km al SUROESTE de H GUAYMAS, SON ",2023-05-03,09:35:36,verificado
2023-05-03,04:30:50,3.7,19.41,-102.54,4.0,"17 km al SUROESTE de PERIBAN, MICH ",2023-05-03,10:30:50,verificado
2023-05-03,04:39:18,3.5,30.74,-116.21,10.0,"21 km al OESTE de VICENTE GUERRERO, BC ",2023-05-03,10:39:18,verificado
2023-05-03,04:49:52,2.5,20.21,-99.13,5.0,"7 km al SURESTE de PROGRESO, HGO ",2023-05-03,10:49:52,verificado
2023-05-03,04:57:55,3.7,17.31,-95.11,118.8,"49 km al NORTE de MATIAS ROMERO, OAX ",2023-05-03,10:57:55,verificado
2023-05-03,05:15:39,3.9,14.02,-93.23,10.0,"137 km al SUROESTE de CD HIDALGO, CHIS ",2023-05-03,11:15:39,verificado
2023-05-03,06:39:28,4.3,28.07,-111.61,15.0,"72 km al OESTE de H GUAYMAS, SON ",2023-05-03,12:39:28,verificado
2023-05-03,07:13:14,3.7,18.42,-103.53,19.2,"55 km al SUROESTE de COALCOMAN, MICH ",2023-05-03,13:13:14,verificado
2023-05-03,07:42:23,4.0,17.73,-102.11,23.0,"27 km al SURESTE de CD LAZARO CARDENAS, MICH ",2023-05-03,13:42:23,verificado
2023-05-03,08:34:12,4.0,14.9,-93.08,59.2,"63 km al SUROESTE de MAPASTEPEC, CHIS ",2023-05-03,14:34:12,verificado
2023-05-03,08:50:25,3.8,28.04,-112.31,8.0,"78 km al NORTE de SANTA ROSALIA, BCS ",2023-05-03,14:50:25,verificado
2023-05-03,09:04:55,4.0,15.09,-94.18,10.0,"119 km al SUROESTE de TONALA, CHIS ",2023-05-03,15:04:55,verificado
2023-05-03,09:15:11,3.7,32.29,-115.32,11.2,"20 km al OESTE de GPE VICTORIA(KM.43), BC ",2023-05-03,15:15:11,verificado
2023-05-03,09:18:18,3.5,32.34,-115.29,19.2,"19 km al NOROESTE de GPE VICTORIA(KM.43), BC ",2023-05-03,15:18:18,verificado
2023-05-03,09:34:40,4.1,14.19,-93.12,5.9,"117 km al SUROESTE de CD HIDALGO, CHIS ",2023-05-03,15:34:40,verificado
2023-05-03,09:49:12,3.9,15.01,-94.26,16.7,"131 km al SUROESTE de TONALA, CHIS ",2023-05-03,15:49:12,verificado
2023-05-03,10:17:26,3.8,18.1,-103.4,8.0,"79 km al SUROESTE de COALCOMAN, MICH ",2023-05-03,16:17:26,verificado
2023-05-03,11:33:07,3.9,15.26,-94.67,16.9,"117 km al SURESTE de SALINA CRUZ, OAX ",2023-05-03,17:33:07,verificado
2023-05-03,12:06:18,3.9,14.5,-93.16,8.2,"102 km al SUROESTE de HUIXTLA, CHIS ",2023-05-03,18:06:18,verificado
2023-05-03,12:23:29,3.7,15.59,-94.81,16.0,"78 km al SURESTE de SALINA CRUZ, OAX ",2023-05-03,18:23:29,verificado
2023-05-03,13:25:31,3.7,28.07,-109.33,10.0,"80 km al NORESTE de ESPERANZA, SON ",2023-05-03,19:25:31,verificado
2023-05-03,13:41:46,3.6,19.85,-104.36,32.0,"8 km al NORTE de AUTLAN DE NAVARRO, JAL ",2023-05-03,19:41:46,verificado
2023-05-03,14:04:25,3.5,17.28,-95.33,113.8,"54 km al NOROESTE de MATIAS ROMERO, OAX ",2023-05-03,20:04:25,verificado
2023-05-03,14:10:00,3.4,31.81,-116.34,22.0,"24 km al NORESTE de RODOLFO SANCHEZ T(MRO), BC ",2023-05-03,20:10:00,verificado
2023-05-03,15:26:01,3.5,19.66,-103.28,11.0,"3 km al SUROESTE de TAMAZULA, JAL ",2023-05-03,21:26:01,verificado
2023-05-03,15:26:50,3.8,16.23,-93.76,115.8,"15 km al ESTE de ARRIAGA , CHIS ",2023-05-03,21:26:50,verificado
2023-05-03,15:35:06,3.1,19.59,-104.52,60.9,"9 km al OESTE de CASIMIRO CASTILLO, JAL ",2023-05-03,21:35:06,verificado
2023-05-03,16:14:54,3.6,17.36,-94.65,127.4,"67 km al SURESTE de SAYULA DE ALEMAN, VER ",2023-05-03,22:14:54,verificado
2023-05-03,16:56:39,3.9,17.82,-93.95,10.0,"18 km al SURESTE de LAS CHOAPAS, VER ",2023-05-03,22:56:39,verificado
2023-05-03,17:00:10,3.6,17.27,-100.99,10.5,"39 km al OESTE de TECPAN, GRO ",2023-05-03,23:00:10,verificado
2023-05-03,17:18:01,3.1,19.36,-104.03,9.8,"29 km al NOROESTE de COQUIMATLAN, COL ",2023-05-03,23:18:01,verificado
2023-05-03,17:18:31,3.4,19.27,-104.08,10.5,"30 km al NOROESTE de COQUIMATLAN, COL ",2023-05-03,23:18:31,verificado
2023-05-03,17:37:55,4.0,18.14,-103.24,10.7,"71 km al SUR de COALCOMAN, MICH ",2023-05-03,23:37:55,verificado
2023-05-03,17:47:50,3.7,26.12,-100.95,15.3,"49 km al NOROESTE de GARCIA, NL ",2023-05-03,23:47:50,verificado
2023-05-03,17:58:13,3.8,17.4,-94.63,140.6,"64 km al SUR de JALTIPAN DE MORELOS, VER ",2023-05-03,23:58:13,verificado
